datetime,timestamp_text,O3 [ug/m3],NO2 [ug/m3],PM10 [ug/m3],PM2.5 [ug/m3],CPC [1/cm3],EC [ug/m3],PREC [mm],RAD [W/m2],SO2 [ug/m3],NOX [ug/m3 eq. NO2],TEMP [C]
2018-06-24T08:00:00+00:00,24.06.2018 09:00,45.4,11.2,12.0,8.7,9002.3,0.3,0.0,383.2,1.0,15.7,13.9
2018-06-24T09:00:00+00:00,24.06.2018 10:00,51.4,10.6,12.0,8.7,9045.6,0.3,0.0,380.2,1.0,14.1,14.9
2018-06-24T10:00:00+00:00,24.06.2018 11:00,61.9,9.7,10.9,7.7,7773.1,0.2,0.0,488.8,1.0,12.8,16.8
2018-06-24T11:00:00+00:00,24.06.2018 12:00,72.2,8.0,10.9,7.5,7246.4,0.2,0.0,732.2,1.1,10.4,18.0
2018-06-24T14:00:00+00:00,24.06.2018 15:00,99.9,4.2,8.8,5.8,13038.7,0.1,0.0,803.3,0.7,5.1,21.1
2018-06-24T15:00:00+00:00,24.06.2018 16:00,107.3,4.9,9.2,6.3,11400.0,0.1,0.0,716.8,0.8,5.7,21.6
2018-06-24T16:00:00+00:00,24.06.2018 17:00,107.3,5.2,13.0,9.2,11633.5,0.9,0.0,514.8,1.0,6.2,21.4
2018-06-24T17:00:00+00:00,24.06.2018 18:00,105.2,5.0,13.2,8.8,11400.9,1.0,0.0,415.0,0.8,5.9,21.3
2018-06-24T19:00:00+00:00,24.06.2018 20:00,101.3,6.9,10.0,7.4,6507.5,0.2,0.0,52.5,0.8,7.5,19.3
2018-06-24T20:00:00+00:00,24.06.2018 21:00,95.6,8.1,10.0,7.4,5717.9,0.3,0.0,3.8,0.7,8.5,18.4
2018-06-24T21:00:00+00:00,24.06.2018 22:00,86.2,10.9,11.7,8.0,14289.4,0.3,0.0,0.0,0.8,11.3,17.5
2018-06-24T22:00:00+00:00,24.06.2018 23:00,77.9,10.3,10.9,8.0,12467.2,0.3,0.0,0.0,1.0,10.8,16.5
2018-06-25T00:00:00+00:00,25.06.2018 01:00,60.4,8.0,8.0,7.4,4502.4,0.2,0.0,0.0,0.7,8.5,14.1
2018-06-25T04:00:00+00:00,25.06.2018 05:00,40.1,20.4,14.3,12.6,6212.2,0.3,0.0,2.7,1.0,21.2,13.2
2018-06-25T05:00:00+00:00,25.06.2018 06:00,44.3,20.3,14.9,12.9,6992.7,0.3,0.0,37.7,1.3,21.9,13.3
2018-06-25T07:00:00+00:00,25.06.2018 08:00,51.8,14.8,14.0,11.8,7483.5,0.3,0.0,349.0,1.5,19.6,14.8
2018-06-25T15:00:00+00:00,25.06.2018 16:00,91.6,8.7,11.1,8.3,7758.3,0.3,0.0,369.0,0.7,9.7,21.7
2018-06-25T16:00:00+00:00,25.06.2018 17:00,90.7,6.9,10.7,7.3,11755.2,0.2,0.0,589.0,0.8,8.2,22.5
2018-06-25T20:00:00+00:00,25.06.2018 21:00,92.0,8.0,8.6,5.4,9555.8,0.2,0.0,8.0,0.8,8.4,19.5
2018-06-25T21:00:00+00:00,25.06.2018 22:00,86.6,11.2,8.0,5.5,16445.1,0.2,0.0,0.0,0.9,11.7,18.3
2018-06-25T22:00:00+00:00,25.06.2018 23:00,76.6,12.8,8.9,5.5,18068.2,0.2,0.0,0.0,1.0,13.3,16.2
2018-06-25T23:00:00+00:00,26.06.2018 00:00,60.0,9.8,7.3,5.4,9728.8,0.2,0.0,0.0,0.7,10.5,13.8
2018-06-26T01:00:00+00:00,26.06.2018 02:00,49.5,8.2,6.9,5.4,5790.8,0.2,0.0,0.0,0.6,8.6,12.2
2018-06-26T02:00:00+00:00,26.06.2018 03:00,42.5,8.2,7.5,5.4,5573.4,0.2,0.0,0.0,0.5,8.8,11.2
2018-06-26T04:00:00+00:00,26.06.2018 05:00,33.5,10.7,7.8,5.9,6068.2,0.3,0.0,5.0,0.5,11.4,10.5
2018-06-26T07:00:00+00:00,26.06.2018 08:00,43.3,20.5,15.0,8.7,11606.8,0.5,0.0,416.7,1.1,30.0,15.7
2018-06-26T08:00:00+00:00,26.06.2018 09:00,54.6,21.3,20.8,9.7,12344.0,0.5,0.0,589.2,1.3,29.9,17.8
2018-06-26T15:00:00+00:00,26.06.2018 16:00,117.0,6.7,10.5,4.8,9680.7,0.2,0.0,589.5,0.9,7.5,25.0
2018-06-26T16:00:00+00:00,26.06.2018 17:00,114.0,7.0,8.7,4.8,7882.9,0.2,0.0,481.5,0.8,8.1,25.3
2018-06-26T18:00:00+00:00,26.06.2018 19:00,107.4,7.9,11.2,6.1,11757.3,0.2,0.0,281.0,0.6,8.9,24.7
2018-06-26T19:00:00+00:00,26.06.2018 20:00,111.1,7.6,11.4,6.4,7276.0,0.2,0.0,101.3,0.7,8.0,23.8
2018-06-26T23:00:00+00:00,27.06.2018 00:00,75.0,10.2,9.4,6.5,5598.7,0.2,0.0,0.0,1.0,10.5,20.8
2018-06-27T02:00:00+00:00,27.06.2018 03:00,70.0,9.5,11.1,9.1,4547.5,0.2,0.0,0.0,0.8,10.0,18.1
2018-06-27T09:00:00+00:00,27.06.2018 10:00;;;22.0,12.4,11548.0,1.2,0.0,723.8;;;21.3
2018-06-27T10:00:00+00:00,27.06.2018 11:00,85.7,13.8,14.3,9.5,10160.8,0.3,0.0,883.3,1.0,17.9,23.7
2018-06-27T11:00:00+00:00,27.06.2018 12:00,95.4,7.5,11.8,7.6,12027.6,0.2,0.0,929.0,0.7,9.0,24.9
2018-06-27T15:00:00+00:00,27.06.2018 16:00,107.6,5.7,7.7,5.3,6935.5,0.1,0.0,565.8,0.4,6.4,26.0
2018-06-27T17:00:00+00:00,27.06.2018 18:00,108.7,8.8,14.6,7.1,7152.6,0.2,0.0,280.7,0.6,9.7,24.9
2018-06-28T00:00:00+00:00,28.06.2018 01:00,83.4,13.4,10.0,6.3,7757.7,0.2,0.0,0.0,1.6,14.0,18.5
2018-06-28T05:00:00+00:00,28.06.2018 06:00,56.3,20.9,10.5,6.6,8912.8,0.3,0.0,83.7,0.9,22.7,14.3
2018-06-28T13:00:00+00:00,28.06.2018 14:00,109.3,6.8,12.5,5.9,5887.4,0.2,0.0,655.3,0.5,7.8,24.3
2018-06-28T16:00:00+00:00,28.06.2018 17:00,105.7,7.2,9.2,6.3,4493.9,0.2,0.0,407.0,0.4,8.1,23.0
2018-06-28T21:00:00+00:00,28.06.2018 22:00,88.4,12.8,7.6,6.5,8406.8,0.2,0.0,0.0,0.6,13.3,19.7
2018-06-28T22:00:00+00:00,28.06.2018 23:00,94.2,5.9,8.7,6.8,4059.5,0.2,0.0,0.0,0.5,6.6,18.3
2018-06-29T00:00:00+00:00,29.06.2018 01:00,86.6,7.7,7.3,6.6,4537.0,0.1,0.0,0.0,1.4,8.3,17.3
2018-06-29T01:00:00+00:00,29.06.2018 02:00,84.7,7.5,7.5,6.7,4974.1,0.1,0.0,0.0,1.2,8.1,17.3
2018-06-29T03:00:00+00:00,29.06.2018 04:00,69.3,12.1,7.4,7.6,5342.3,0.2,0.0,0.0,1.7,12.8,16.6
2018-06-29T04:00:00+00:00,29.06.2018 05:00,68.4,10.3,6.9,6.9,4945.1,0.1,0.0,1.8,1.3,11.1,17.1
2018-06-29T05:00:00+00:00,29.06.2018 06:00,59.6,16.2,6.5,6.5,6553.0,0.2,0.0,11.8,1.0,16.8,17.3
2018-06-29T09:00:00+00:00,29.06.2018 10:00,63.6,13.3,11.9,9.1,6352.9,0.3,0.0,207.5,0.5,15.3,19.1
2018-06-29T12:00:00+00:00,29.06.2018 13:00,80.9,8.1,12.7,10.7,5464.3,0.2,0.0,400.5,0.5,9.6,21.2
2018-06-29T13:00:00+00:00,29.06.2018 14:00,92.2,8.1,14.9,11.8,6418.7,0.3,0.0,874.0,0.5,10.2,22.9
2018-06-29T20:00:00+00:00,29.06.2018 21:00,108.2,9.7,19.0,13.4,6843.9,0.3,0.0,3.0,0.4,10.3,24.3
2018-06-29T22:00:00+00:00,29.06.2018 23:00,76.7,20.4,20.3,15.9,10430.0,0.5,0.0,0.0,1.2,21.1,20.8
2018-06-30T02:00:00+00:00,30.06.2018 03:00,37.5,12.5,18.3,16.3,5893.9,0.4,0.0,0.0,0.4,13.6,16.3
2018-06-30T04:00:00+00:00,30.06.2018 05:00,47.5,8.8,18.1,16.9,4548.4,0.4,0.0,4.5,0.3,9.8,15.9
2018-06-30T06:00:00+00:00,30.06.2018 07:00,43.8,16.2,19.7,18.3,8695.9,0.5,0.0,220.8,2.8,20.2,18.7
2018-06-30T12:00:00+00:00,30.06.2018 13:00,121.5,3.3,12.6,10.8,5468.0,0.2,0.0,915.3,0.3,3.9,29.1
2018-06-30T14:00:00+00:00,30.06.2018 15:00,127.8,3.8,13.5,10.6,6309.0,0.2,0.0,862.5,0.3,4.4,30.7
2018-06-30T18:00:00+00:00,30.06.2018 19:00,159.2,7.9,18.4,13.4,11481.6,0.3,0.0,230.5,0.8,8.5,29.4
2018-07-01T01:00:00+00:00,01.07.2018 02:00,91.0,12.1,20.0,14.2,8348.6,0.5,0.0,0.0,0.8,12.9,20.1
2018-07-01T06:00:00+00:00,01.07.2018 07:00,66.6,12.3,13.9,9.0,8175.5,0.3,0.0,222.3,0.7,14.3,17.7
2018-07-01T08:00:00+00:00,01.07.2018 09:00,73.5,16.3,15.6,8.6,10797.1,0.4,0.0,557.2,0.9,20.5,21.8
2018-07-01T19:00:00+00:00,01.07.2018 20:00,131.6,8.0,16.0,10.8,9812.0,0.3,0.0,83.7,0.6,8.6,28.2
2018-07-01T20:00:00+00:00,01.07.2018 21:00,122.5,7.6,14.2,9.8,7140.9,0.2,0.0,6.0,0.7,8.0,26.6
2018-07-01T22:00:00+00:00,01.07.2018 23:00,109.5,7.6,13.2,7.2,6704.8,0.2,0.0,0.0,0.7,8.1,23.9
2018-07-01T23:00:00+00:00,02.07.2018 00:00,107.5,5.9,11.1,6.5,6297.2,0.2,0.0,0.0,0.8,6.4,22.8
2018-07-02T01:00:00+00:00,02.07.2018 02:00,105.5,4.8,8.9,5.3,5492.0,0.1,0.0,0.0,0.5,5.4,21.1
2018-07-02T04:00:00+00:00,02.07.2018 05:00,98.6,5.5,7.5,4.9,5571.0,0.1,0.0,3.5,0.5,5.8,19.6
2018-07-02T05:00:00+00:00,02.07.2018 06:00,90.7,9.2,7.2,5.0,6809.3,0.2,0.0,62.8,0.6,10.1,19.3
2018-07-02T11:00:00+00:00,02.07.2018 12:00,132.0,7.6,14.2,8.3,8319.5,0.2,0.0,872.0,0.8,8.7,27.1
2018-07-02T16:00:00+00:00,02.07.2018 17:00,181.9,10.3,20.1,10.7,11318.5,0.4,0.0,557.8,1.0,11.1,29.7
2018-07-02T20:00:00+00:00,02.07.2018 21:00,150.3,16.6,20.5,10.1,14867.1,0.4,0.0,9.2,1.4,17.0,26.2
2018-07-02T21:00:00+00:00,02.07.2018 22:00,141.3,18.0,24.1,10.6,22760.0,0.5,0.0,0.0,1.4,18.7,24.8
2018-07-03T00:00:00+00:00,03.07.2018 01:00,115.5,11.2,18.2,8.1,8497.8,0.3,0.0,0.0,1.6,11.7,21.8
2018-07-03T03:00:00+00:00,03.07.2018 04:00,94.6,7.5,15.0,8.2,6022.0,0.3,0.0,0.0,0.9,8.2,19.2
2018-07-03T04:00:00+00:00,03.07.2018 05:00,82.4,8.9,14.3,8.6,6064.8,0.3,0.0,4.5,0.7,9.8,18.7
2018-07-03T05:00:00+00:00,03.07.2018 06:00,73.4,12.6,13.2,8.0,7428.3,0.3,0.0,44.0,0.7,13.6,18.6
2018-07-03T07:00:00+00:00,03.07.2018 08:00,77.0,19.1,18.1,8.2,7941.8,0.4,0.0,25.0,1.0,19.9,19.4
2018-07-03T08:00:00+00:00,03.07.2018 09:00,92.8,10.4,15.2,7.1,4895.0,0.2,3.3,3.8,0.4,11.1,18.3
2018-07-03T12:00:00+00:00,03.07.2018 13:00,70.9,20.6,6.8,5.4,11485.8,0.3,0.0,254.5,0.4,24.1,18.7
2018-07-03T14:00:00+00:00,03.07.2018 15:00,85.0,20.2,9.6,6.4,23750.4,0.3,0.0,801.2,1.2,25.7,22.9
2018-07-03T15:00:00+00:00,03.07.2018 16:00,100.6,14.0,7.6,5.7,22497.3,0.2,0.0,632.7,0.8,16.5,24.3
2018-07-03T19:00:00+00:00,03.07.2018 20:00,108.7,13.4,8.3,7.3,13663.0,0.3,0.0,54.5,0.7,14.2,24.3
2018-07-03T20:00:00+00:00,03.07.2018 21:00,95.8,16.2,8.4,7.3,12178.8,0.3,0.0,3.3,1.0,16.8,22.8
2018-07-03T23:00:00+00:00,04.07.2018 00:00,52.6,11.9,11.1,9.5,8879.5,0.2,0.0,0.0,0.9,12.9,19.9
2018-07-04T00:00:00+00:00,04.07.2018 01:00,55.0,20.6,11.0,8.6,12043.7,0.3,0.0,0.0,2.7,21.3,19.5
2018-07-04T03:00:00+00:00,04.07.2018 04:00,37.7,18.2,11.3,8.8,10093.7,0.3,0.0,0.0,1.6,19.2,18.2
2018-07-04T05:00:00+00:00,04.07.2018 06:00,23.1,28.1,13.4,9.4,12462.9,0.4,0.0,39.5,2.7,31.5,18.3
2018-07-04T07:00:00+00:00,04.07.2018 08:00,14.2,43.3,23.2,11.7,17687.1,0.9,0.1,117.7,1.9,66.6,19.7
2018-07-04T11:00:00+00:00,04.07.2018 12:00,118.2,2.6,9.4,6.5,7930.0,0.1,0.0,921.8,0.3,3.1,26.7
2018-07-04T13:00:00+00:00,04.07.2018 14:00,115.1,2.5,7.1,5.8,3844.5,0.1,0.0,969.3,0.2,3.2,29.1
2018-07-04T18:00:00+00:00,04.07.2018 19:00,118.5,5.1,10.3,8.2,11116.0,0.2,0.0,203.8,0.2,5.8,28.2
2018-07-04T20:00:00+00:00,04.07.2018 21:00,92.4,10.5,10.6,7.4,8105.3,0.2,0.0,2.8,0.2,11.1,25.4
2018-07-05T00:00:00+00:00,05.07.2018 01:00,66.4,12.2,13.3,10.1,5840.3,0.3,0.0,0.0,0.3,13.0,20.3
2018-07-05T02:00:00+00:00,05.07.2018 03:00,95.7,2.7,7.0,4.9,2024.7,0.1,0.0,0.0,0.1,3.2,20.0
2018-07-05T05:00:00+00:00,05.07.2018 06:00,70.9,17.7,5.9,5.1,7991.4,0.2,0.0,30.5,0.2,18.5,17.3
2018-07-05T11:00:00+00:00,05.07.2018 12:00,74.6,6.0,4.4,4.1,3987.4,0.1,1.2,167.3,0.1,6.9,17.6
2018-07-05T15:00:00+00:00,05.07.2018 16:00,105.1,3.9,2.9,2.9,4998.0,0.1,0.0,505.3,0.0,4.8,22.2
2018-07-05T23:00:00+00:00,06.07.2018 00:00,51.1,3.0,13.4,5.3,2719.6,0.1,0.0,0.0,0.0,3.6,17.6
2018-07-06T02:00:00+00:00,06.07.2018 03:00,49.7,3.0,10.2,4.5,1894.0,0.1,0.0,0.0,0.0,3.6,16.8
2018-07-06T08:00:00+00:00,06.07.2018 09:00,45.5,6.8,6.6,4.7,4549.9,0.2,0.0,152.3,0.1,8.6,17.9
2018-07-06T13:00:00+00:00,06.07.2018 14:00,106.1,6.7,10.4,9.6,9140.7,0.3,0.0,530.3,0.3,7.8,21.2
2018-07-06T16:00:00+00:00,06.07.2018 17:00,120.8,3.8,12.1,9.8,4836.1,0.2,0.0,460.0,0.5,4.5,22.8
2018-07-06T17:00:00+00:00,06.07.2018 18:00,102.3,4.0,13.1,9.5,4614.3,0.3,0.0,59.2,0.4,4.3,21.1
2018-07-06T20:00:00+00:00,06.07.2018 21:00,76.6,8.2,10.7,8.8,8733.7,0.3,0.0,5.2,0.3,8.9,19.2
2018-07-07T00:00:00+00:00,07.07.2018 01:00,52.3,7.2,12.1,9.0,5092.6,0.3,0.0,0.0,0.1,7.9,17.8
2018-07-07T02:00:00+00:00,07.07.2018 03:00,38.5,14.6,12.9,10.4,7980.6,0.4,0.0,0.0,0.9,15.4,16.6
2018-07-07T03:00:00+00:00,07.07.2018 04:00,29.6,14.3,15.8,12.5,7721.9,0.4,0.0,0.0,1.0,15.2,16.3
2018-07-07T04:00:00+00:00,07.07.2018 05:00,27.2,12.4,16.5,12.6,6020.1,0.4,0.0,2.7,0.5,13.2,15.7
2018-07-07T07:00:00+00:00,07.07.2018 08:00,47.9,11.1,15.2,13.7,10047.8,0.3,0.0,377.5,0.9,14.7,18.6
2018-07-07T08:00:00+00:00,07.07.2018 09:00,64.8,8.2,13.3,11.9,10311.7,0.3,0.0,553.5,0.9,10.6,20.3
2018-07-07T10:00:00+00:00,07.07.2018 11:00,104.0,5.6,13.8,10.5,5548.5,0.2,0.0,796.2,0.6,6.6,23.6
2018-07-07T13:00:00+00:00,07.07.2018 14:00,123.0,5.0,12.7,10.3,4121.9,0.2,0.0,949.8,0.3,5.6,25.4
2018-07-07T17:00:00+00:00,07.07.2018 18:00,143.8,4.6,14.6,11.4,3924.7,0.3,0.0,471.0,0.4,5.1,26.4
2018-07-07T19:00:00+00:00,07.07.2018 20:00,133.5,7.1,17.5,15.0,14728.1,0.4,0.0,86.0,0.4,7.8,24.6
2018-07-08T09:00:00+00:00,08.07.2018 10:00,105.5,7.5,15.9,11.0,10624.3,0.3,0.0,676.7,1.9,8.7,21.4
2018-07-08T13:00:00+00:00,08.07.2018 14:00,139.0,5.3,14.0,9.0,10869.5,0.2,0.0,897.0,1.5,5.9,25.8
2018-07-08T14:00:00+00:00,08.07.2018 15:00,132.6,4.8,12.2,8.4,7978.0,0.2,0.0,834.7,1.2,5.4,26.4
2018-07-08T15:00:00+00:00,08.07.2018 16:00,122.8,4.5,10.0,6.8,7244.1,0.1,0.0,726.2,1.0,4.9,26.7
2018-07-09T01:00:00+00:00,09.07.2018 02:00,60.9,9.6,11.4,7.3,5599.9,0.2,0.0,0.0,0.5,10.2,17.1
2018-07-09T02:00:00+00:00,09.07.2018 03:00,51.1,10.4,10.5,7.1,5435.8,0.2,0.0,0.0,0.5,11.2,16.2
2018-07-09T04:00:00+00:00,09.07.2018 05:00,54.6,8.2,11.0,7.0,5106.3,0.2,0.0,2.5,0.4,8.9,14.5
2018-07-09T06:00:00+00:00,09.07.2018 07:00,52.9,17.0,10.8,6.2,8557.1,0.3,0.0,212.3,0.6,20.5,16.6
2018-07-09T07:00:00+00:00,09.07.2018 08:00,62.7,22.8,18.8,8.2,12055.9,0.4,0.0,385.3,1.1,28.4,18.4
2018-07-09T08:00:00+00:00,09.07.2018 09:00,79.6,17.1,21.2,7.6,12047.1,0.4,0.0,557.7,1.3,21.3,19.6
2018-07-09T09:00:00+00:00,09.07.2018 10:00,92.7,16.1,15.9,6.4,17508.9,0.3,0.0,708.7,2.2,19.9,21.2
2018-07-09T16:00:00+00:00,09.07.2018 17:00,142.9,6.7,9.6,5.5,7050.9,0.1,0.0,590.2,0.8,7.5,27.1
2018-07-09T22:00:00+00:00,09.07.2018 23:00,102.7,15.4,14.5,7.0,15425.0,0.3,0.0,0.0,1.1,16.0,21.1
2018-07-10T01:00:00+00:00,10.07.2018 02:00,80.5,13.5,11.7,6.9,8455.0,0.3,0.0,0.0,0.9,14.1,18.0
2018-07-10T02:00:00+00:00,10.07.2018 03:00,71.6,14.3,11.2,6.7,8276.8,0.3,0.0,0.0,1.0,14.9,17.0
2018-07-10T03:00:00+00:00,10.07.2018 04:00,72.4,11.3,10.0,6.2,7317.6,0.3,0.0,0.0,0.8,11.9,17.5
2018-07-10T05:00:00+00:00,10.07.2018 06:00,60.6,14.1,8.7,6.0,7945.9,0.3,0.0,31.7,0.8,14.9,16.9
2018-07-10T15:00:00+00:00,10.07.2018 16:00,89.9,3.9,10.2,6.0,4510.7,0.2,0.0,493.8,0.2,4.7,23.3
2018-07-10T17:00:00+00:00,10.07.2018 18:00,92.5,3.7,9.7,6.8,8228.4,0.2,0.0,417.7,0.4,4.4,22.9
2018-07-11T01:00:00+00:00,11.07.2018 02:00,66.9,7.4,7.4,5.2,5398.1,0.1,0.0,0.0,0.7,7.9,14.9
2018-07-11T05:00:00+00:00,11.07.2018 06:00,45.7,9.5,7.9,5.6,4449.9,0.2,0.0,46.5,0.4,10.6,11.7
2018-07-11T07:00:00+00:00,11.07.2018 08:00,60.4,11.5,9.6,6.6,6685.0,0.2,0.0,371.0,0.8,14.8,15.6
2018-07-11T11:00:00+00:00,11.07.2018 12:00,90.6,4.5,10.7,6.5,8304.8,0.1,0.0,627.0;;5.2,19.6
2018-07-11T12:00:00+00:00,11.07.2018 13:00,91.5,5.6,10.3,7.1,7006.8,0.2,0.0,556.0,0.4,6.5,19.7
2018-07-11T23:00:00+00:00,12.07.2018 00:00,63.9,7.9,11.8,9.0,5535.1,0.2,0.0,0.0,0.5,8.1,13.6
2018-07-12T01:00:00+00:00,12.07.2018 02:00,63.2,6.8,9.8,8.6,5005.3,0.2,0.0,0.0,0.4,7.0,12.2
2018-07-12T09:00:00+00:00,12.07.2018 10:00,89.5,19.4,14.3,8.9,7591.8,0.3,0.0,715.7,1.1,23.9,20.0
2018-07-12T11:00:00+00:00,12.07.2018 12:00,110.7,6.6,10.4,7.1,6437.4,0.2,0.0,900.8,0.7,7.4,22.8
2018-07-12T13:00:00+00:00,12.07.2018 14:00,126.5,7.6,13.0,8.2,9250.6,0.2,0.0,824.8,0.9,8.6,23.9
2018-07-12T16:00:00+00:00,12.07.2018 17:00,124.7,5.7,9.6,6.2,7514.0,0.1,0.0,521.2,0.5,6.2,25.1
2018-07-12T17:00:00+00:00,12.07.2018 18:00,127.6,7.5,11.5,7.4,5928.5,0.2,0.0,426.0,0.6,8.1,24.7
2018-07-12T18:00:00+00:00,12.07.2018 19:00,120.9,9.0,11.6,8.3,11220.1,0.4,0.0,213.7,0.7,9.7,23.8
2018-07-12T19:00:00+00:00,12.07.2018 20:00,120.9,9.1,11.5,7.9,7069.3,0.3,0.0,72.7,0.6,9.3,22.8
2018-07-12T21:00:00+00:00,12.07.2018 22:00,88.9,14.1,11.4,8.2,16588.9,0.4,0.0,0.0,0.7,14.5,18.4
2018-07-13T00:00:00+00:00,13.07.2018 01:00,79.8,6.5,8.9,7.6,4069.3,0.2,0.0,0.0,0.4,6.9,15.4
2018-07-13T01:00:00+00:00,13.07.2018 02:00,77.0,6.3,8.5,7.5,3761.7,0.2,0.0,0.0,0.4,6.6,15.0
2018-07-13T04:00:00+00:00,13.07.2018 05:00,54.9,12.0,8.8,8.3,6243.0,0.2,0.0,1.8,0.4,12.9,12.9
2018-07-13T08:00:00+00:00,13.07.2018 09:00,73.2,31.0,21.7,11.2,13350.8,0.5,0.0,552.0,1.9,40.1,20.2
2018-07-13T15:00:00+00:00,13.07.2018 16:00,156.3,7.2,12.2,7.9,8747.4,0.2,0.0,790.7,0.5,7.7,28.5
2018-07-13T16:00:00+00:00,13.07.2018 17:00,158.3,6.8,13.2,8.1,10617.0,0.2,0.0,591.7,0.5,7.3,28.8
2018-07-13T17:00:00+00:00,13.07.2018 18:00,148.1,5.2,10.8,7.7,6751.8,0.2,0.0,410.5,0.4,5.5,28.3
2018-07-13T18:00:00+00:00,13.07.2018 19:00,142.7,4.9,11.9,7.9,7297.2,0.2,0.0,231.7,0.3,5.1,27.6
2018-07-13T20:00:00+00:00,13.07.2018 21:00,115.4,7.7,13.9,9.0,6638.6,0.3,0.0,5.3,0.4,8.0,23.6
2018-07-14T09:00:00+00:00,14.07.2018 10:00,121.7,12.0,19.3,12.9,6924.9,0.3,0.0,691.8,2.0,13.4,24.4
2018-07-14T10:00:00+00:00,14.07.2018 11:00,146.3,10.6,18.9,11.7,11385.1,0.4,0.0,813.2,1.6,11.3,25.9
2018-07-14T11:00:00+00:00,14.07.2018 12:00,150.8,7.8,17.8,9.2,10984.1,0.3,0.0,880.2,1.1,8.6,27.7
2018-07-14T19:00:00+00:00,14.07.2018 20:00,149.2,7.0,14.1,9.7,5709.0,0.3,0.0,48.2,0.8,7.2,26.6
2018-07-14T20:00:00+00:00,14.07.2018 21:00,133.3,10.7,16.0,10.7,8771.8,0.4,0.0,1.3,0.9,11.0,24.3
2018-07-14T22:00:00+00:00,14.07.2018 23:00,112.1,7.8,16.1,10.9,6605.2,0.4,0.0,0.0,0.7,8.2,21.4
2018-07-15T02:00:00+00:00,15.07.2018 03:00,79.6,15.7,15.3,11.4,11043.3,0.5,0.0,0.0,1.9,16.2,20.6
2018-07-15T11:00:00+00:00,15.07.2018 12:00,132.1,3.8,7.5,6.8,9175.4,0.1,0.0,835.0,0.4,4.3,27.8
2018-07-15T14:00:00+00:00,15.07.2018 15:00,105.8,3.2,12.2,8.3,3413.3,0.2,9.2,55.0,0.2,3.5,18.8
2018-07-15T15:00:00+00:00,15.07.2018 16:00,91.6,7.2,9.2,7.0,5560.0,0.1,0.0,330.0,0.2,8.2,20.9
2018-07-15T16:00:00+00:00,15.07.2018 17:00,104.7,12.1,9.9,7.8,9121.6,0.2,0.0,283.0,0.3,13.3,23.4
2018-07-15T17:00:00+00:00,15.07.2018 18:00,77.5,12.0,11.0,9.2,11369.8,0.3,0.3,18.8,0.3,12.6,21.2
2018-07-15T19:00:00+00:00,15.07.2018 20:00,89.2,6.8,8.1,7.3,7094.6,0.2,0.0,30.3,0.2,7.0,18.2
2018-07-15T21:00:00+00:00,15.07.2018 22:00,71.3,4.9,6.7,5.7,2818.4,0.1,0.0,0.0,0.2,5.0,17.0
2018-07-15T22:00:00+00:00,15.07.2018 23:00,70.0,8.0,7.2,6.3,5160.1,0.1,0.0,0.0,0.2,8.2,17.4
2018-07-16T00:00:00+00:00,16.07.2018 01:00,55.1,9.8,7.5,6.8,5417.9,0.2,0.1,0.0,0.4,10.4,16.8
2018-07-16T01:00:00+00:00,16.07.2018 02:00,44.8,10.1,10.5,7.6,5270.0,0.2,0.0,0.0,0.3,10.7,15.9
2018-07-16T02:00:00+00:00,16.07.2018 03:00,44.8,6.5,9.2,6.7,3793.9,0.1,0.0,0.0,0.2,7.3,15.3
2018-07-16T05:00:00+00:00,16.07.2018 06:00,47.9,12.2,8.5,6.8,5731.4,0.2,0.0,51.8,0.6,13.8,15.3
2018-07-16T06:00:00+00:00,16.07.2018 07:00,36.3,30.7,10.3,7.5,12860.7,0.4,0.0,199.8,1.4,40.3,16.6
2018-07-16T08:00:00+00:00,16.07.2018 09:00,53.7,26.3,11.6,7.9,12274.7,0.4,0.0,544.0,1.0,37.5,20.1
2018-07-16T10:00:00+00:00,16.07.2018 11:00,107.2,12.3,7.6,6.1,14775.8,0.2,0.0,811.8,0.6,14.7,23.8
2018-07-16T19:00:00+00:00,16.07.2018 20:00,130.5,13.6,9.2,7.2,8357.6,0.2,0.0,55.3,0.5,13.9,25.5
2018-07-16T23:00:00+00:00,17.07.2018 00:00,96.3,7.6,10.6,8.3,5532.9,0.2,0.0,0.0,0.3,7.8,18.8
2018-07-17T08:00:00+00:00,17.07.2018 09:00,74.4,35.5,20.9,10.7,12960.9,0.6,0.0,526.5,1.7,44.5,21.9
2018-07-17T12:00:00+00:00,17.07.2018 13:00,146.3,3.6,13.4,8.8,5798.2,0.2,0.0,897.8,0.6,4.3,28.1
2018-07-17T15:00:00+00:00,17.07.2018 16:00,142.1,5.1,13.6,8.5,7331.2,0.2,0.0,736.0,0.6,5.5,28.4
2018-07-17T16:00:00+00:00,17.07.2018 17:00,139.8,4.2,12.4,8.3,4784.3,0.2,0.0,557.5,0.4,4.6,28.2
2018-07-17T17:00:00+00:00,17.07.2018 18:00,142.5,3.8,13.2,8.6,4298.8,0.2,0.0,407.8,0.4,4.0,28.0
2018-07-17T22:00:00+00:00,17.07.2018 23:00,100.7,5.5,13.3,9.1,3505.5,0.3,0.0,0.0,0.3,5.9,20.2
2018-07-17T23:00:00+00:00,18.07.2018 00:00,99.7,5.2,13.4,9.2,3409.4,0.3,0.0,0.0,0.4,5.3,19.4
